Reaction	Complexes
FMNRx	G1G01-4959-MONOMER_mod_fad(1) OR G1G01-2944-MONOMER
FMNRx2_copy1	G1G01-1736-MONOMER
FMNRx2_copy2	G1G01-258-MONOMER OR G1G01-1736-MONOMER OR G1G01-4959-MONOMER_mod_fad(1)
FOLD3	G1G01-5043-MONOMER_mod_mg2(1)
FOMETRi	G1G01-1059-MONOMER OR G1G01-5540-MONOMER
FORGLUIH2	G1G01-5381-MONOMER
FORt2pp	G1G01-1236-MONOMER
FRDO4r	CPLX_FE3DCITR2-0
FRDO5r	CPLX_FRDO5r-0 OR CPLX_FRDO5r-1
FRDO6r	CPLX_FRDO5r-1
FRDO7r	CPLX_FE3DCITR2-0
FRUK	G1G01-868-MONOMER_mod_mg2(1)
FRUptspp	CPLX1G01-100
FRUtex	G1G01-1092-MONOMER OR G1G01-1537-MONOMER OR G1G01-3807-MONOMER
FTHFCL	G1G01-5551-MONOMER
FTHFD	G1G01-360-MONOMER OR G1G01-1456-MONOMER OR G1G01-2065-MONOMER
FUM	G1G01-1018-MONOMER OR G1G01-1856-MONOMER OR G1G01-972-MONOMER_mod_4fe4s(1)
FUMAC	G1G01-4931-MONOMER
FUMt2_2pp	G1G01-1270-MONOMER
G1PACT	G1G01-5777-MONOMER_mod_mg2(1)
G1PTT	G1G01-1886-MONOMER_mod_mg2(1)
G1SAT	G1G01-5121-MONOMER_mod_pydx5p(1)
G2PP	G1G01-913-MONOMER_mod_mg2(1)
G3PAT120	G1G01-1611-MONOMER
G3PAT140	G1G01-1611-MONOMER
G3PAT141	G1G01-1611-MONOMER
G3PAT160	G1G01-1611-MONOMER
G3PAT161	G1G01-1611-MONOMER
G3PAT180	G1G01-1611-MONOMER
G3PAT181	G1G01-1611-MONOMER
G3PD2	G1G01-4436-MONOMER
G3PD5	G1G01-1146-MONOMER_mod_fad(1)
G5SD_copy1	G1G01-5148-MONOMER
G5SD_copy2	G1G01-5148-MONOMER
G6PBDH	G1G01-1095-MONOMER OR G1G01-5707-MONOMER OR G1G01-4307-MONOMER
G6PDH2r	G1G01-1095-MONOMER OR G1G01-5707-MONOMER OR G1G01-4307-MONOMER
G6PI	G1G01-1911-MONOMER OR G1G01-5022-MONOMER
GAD2ktpp	CPLX1G01-113
GADOX	CPLX-8177_mod_fe2(1)
GALCTD	G1G01-3838-MONOMER_mod_fe2(1)
GALCTt2rpp	G1G01-3837-MONOMER OR G1G01-5092-MONOMER OR G1G01-1811-MONOMER
GALURDH	G1G01-1254-MONOMER
GALURt2rpp	CPLX1G01-74
GALURtex	G1G01-1255-MONOMER
GALUi	G1G01-4079-MONOMER
GAPD	G1G01-1082-MONOMER OR G1G01-2290-MONOMER
GAPDi_nadp	G1G01-737-MONOMER OR G1G01-3676-MONOMER
GARFT	G1G01-1762-MONOMER
GART	G1G01-1549-MONOMER_mod_mg2(1)
GAt1	G1G01-2701-MONOMER
GBDM	CPLX1G01-61
GCALDD	G1G01-2861-MONOMER OR G1G01-595-MONOMER_mod_mg2(1)
GCALDtabcpp	CPLX_GCALDtabcpp-0
GDBTALDH	G1G01-5636-MONOMER
GDPDPK	G1G01-1754-MONOMER OR G1G01-5659-MONOMER_mod_mn2(1)
GDPMANNDH	G1G01-1375-MONOMER
GDPTPDP	G1G01-5659-MONOMER_mod_mn2(1)
GF6PTA	G1G01-5775-MONOMER
GG15DAPAH	G1G01-3835-MONOMER OR G1G01-5655-MONOMER OR G1G01-2320-MONOMER OR G1G01-1947-MONOMER
GG15DAPDxr	G1G01-5636-MONOMER
GG15DAPO	G1G01-2616-MONOMER OR G1G01-4856-MONOMER OR G1G01-3365-MONOMER OR G1G01-5631-MONOMER OR G1G01-4287-MONOMER
GG15DAPS	G1G01-3367-MONOMER OR G1G01-5530-MONOMER OR G1G01-4677-MONOMER OR G1G01-2319-MONOMER OR G1G01-5656-MONOMER_mod_mg2(1) OR G1G01-5528-MONOMER OR G1G01-4855-MONOMER
GGDAPAH	G1G01-3835-MONOMER OR G1G01-2320-MONOMER OR G1G01-1947-MONOMER OR G1G01-5655-MONOMER
GGDAPDxr	G1G01-5636-MONOMER
GGDAPO	G1G01-4856-MONOMER
GGDAPS	G1G01-4855-MONOMER OR G1G01-3367-MONOMER OR G1G01-5530-MONOMER OR G1G01-5528-MONOMER OR G1G01-5656-MONOMER_mod_mg2(1) OR G1G01-2319-MONOMER OR G1G01-4677-MONOMER
GGGABADxr	G1G01-5636-MONOMER
GGGABAH	G1G01-3835-MONOMER OR G1G01-5655-MONOMER OR G1G01-2320-MONOMER OR G1G01-1947-MONOMER
GGPTRCO	G1G01-2616-MONOMER OR G1G01-3365-MONOMER OR G1G01-4856-MONOMER OR G1G01-4287-MONOMER OR G1G01-5631-MONOMER
GGPTRCS	G1G01-3367-MONOMER OR G1G01-4677-MONOMER OR G1G01-4855-MONOMER OR G1G01-5528-MONOMER OR G1G01-5530-MONOMER OR G1G01-5656-MONOMER_mod_mg2(1) OR G1G01-2319-MONOMER
GGSPMDO	G1G01-3365-MONOMER OR G1G01-4287-MONOMER OR G1G01-4856-MONOMER OR G1G01-2616-MONOMER OR G1G01-5631-MONOMER
GGSPMDS	G1G01-3367-MONOMER
GHMT2r	G1G01-743-MONOMER OR G1G01-355-MONOMER
GK1	G1G01-5653-MONOMER_mod_mg2(1)
GLBRAN3	G1G01-4323-MONOMER
GLCDpp	G1G01-1536-MONOMER_mod_pqq(1)
GLCNt2rpp	G1G01-3650-MONOMER OR G1G01-723-MONOMER
GLCNtex	G1G01-1255-MONOMER
GLCOASYNT	G1G01-4456-MONOMER
GLCP3	G1G01-5386-MONOMER_mod_pydx5p(1)
GLCP4	G1G01-5386-MONOMER_mod_pydx5p(1)
GLCRD	G1G01-5091-MONOMER_mod_mg2(1)
GLCRt2rpp	G1G01-3837-MONOMER OR G1G01-5092-MONOMER OR G1G01-1811-MONOMER
GLCS3_1	G1G01-4315-MONOMER
GLCURDH	G1G01-1254-MONOMER
GLCURt2rpp	CPLX1G01-74
GLCURtex	G1G01-1255-MONOMER
GLCabcpp	CPLX_GLCabcpp-0
GLCtex	G1G01-1092-MONOMER OR G1G01-1537-MONOMER OR G1G01-3807-MONOMER
GLDBRAN3	G1G01-4320-MONOMER
GLNS_copy1	G1G01-5391-MONOMER_mod_mn2(1)
GLNS_copy2	G1G01-5391-MONOMER_mod_mn2(1)
GLNTRAT	CPLX1G01-77
GLNTRS	G1G01-3083-MONOMER
GLNtex	G1G01-958-MONOMER
GLU5K	G1G01-763-MONOMER_mod_mg2(1)
GLUCYS_copy1	G1G01-265-MONOMER_mod_mg2(1)
GLUCYS_copy2	G1G01-265-MONOMER_mod_mg2(1) OR G1G01-3479-MONOMER
GLUDxi	G1G01-2218-MONOMER
GLUDy	G1G01-747-MONOMER
GLUNpp	G1G01-2623-MONOMER
GLUPRT	G1G01-2130-MONOMER_mod_mg2(1)
GLUR	G1G01-811-MONOMER
GLUSy	CPLX1G01-79_mod_fe2(1)_mod_fad(1)
GLUTARH	CPLX1G01-179
GLUTARt2rpp	G1G01-1490-MONOMER
GLUTCOADHc	G1G01-166-MONOMER
GLUTRR	G1G01-807-MONOMER
GLUTRS	G1G01-2102-MONOMER_mod_mg2(1)_mod_zn2(1)
GLUabcpp	CPLX_ARGabcpp-1 OR CPLX_GLUabcpp-0
GLUt2rpp	G1G01-144-MONOMER
GLUt4pp	G1G01-1069-MONOMER
GLUtex	G1G01-958-MONOMER
GLXCL	G1G01-4574-MONOMER_mod_mg2(1)_mod_thmpp(1)_mod_fad(1)
GLYACE	G1G01-2188-MONOMER
GLYALDDr	G1G01-595-MONOMER_mod_mg2(1) OR G1G01-2875-MONOMER
GLYALDtpp	G1G01-1149-MONOMER
GLYBACT1r	G1G01-2188-MONOMER OR G1G01-4949-MONOMER OR G1G01-335-MONOMER
GLYBCOAT	G1G01-333-MONOMER
GLYBabcpp	CPLX_CHLabcpp-0 OR CPLX_CHLabcpp-1 OR CPLX_CHLabcpp-2 OR CPLX_GLYBabcpp-0
GLYBt2pp	G1G01-3093-MONOMER
GLYBti4pp	G1G01-251-MONOMER OR G1G01-5405-MONOMER OR G1G01-4222-MONOMER OR G1G01-5730-MONOMER
GLYCAt2rpp	G1G01-3837-MONOMER
GLYCK	G1G01-3398-MONOMER
GLYCL	CPLX_GLYCL-0_mod_lipoyl(1) OR CPLX_GLYCL-1
GLYCLTDx	G1G01-839-MONOMER
GLYCLTDy	G1G01-4577-MONOMER
GLYCLTt2rpp	G1G01-5063-MONOMER
GLYCLTt4pp	G1G01-1844-MONOMER
GLYCOLDHpp	G1G01-2855-MONOMER OR G1G01-2860-MONOMER
GLYCTO1	CPLX1G01-99
GLYCtex	G1G01-1092-MONOMER OR G1G01-1537-MONOMER
GLYCtpp	G1G01-1149-MONOMER
GLYGLNabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYGLNtex	G1G01-958-MONOMER
GLYGLUabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYGLUtex	G1G01-958-MONOMER
GLYGLYCNc	G1G01-1053-MONOMER_mod_zn2(1) OR G1G01-2151-MONOMER
GLYGLYabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYGLYtex	G1G01-958-MONOMER
GLYK	G1G01-1148-MONOMER_mod_mg2(1) OR G1G01-1148-MONOMER_mod_mn2(1)
GLYMETabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYMETtex	G1G01-958-MONOMER
GLYO1	G1G01-669-MONOMER
GLYOX	G1G01-4411-MONOMER_mod_zn2(1)
GLYPHEHYc	G1G01-2151-MONOMER OR G1G01-1053-MONOMER_mod_zn2(1)
GLYPHEabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYPHEtex	G1G01-958-MONOMER
GLYSERabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
GLYSERtex	G1G01-958-MONOMER
GLYTRS	CPLX1G01-58
GLYabcpp	CPLX_ARGabcpp-1
GLYt2pp	G1G01-5180-MONOMER
GLYt4pp	G1G01-545-MONOMER
GLYtex	G1G01-958-MONOMER
GMAND	G1G01-1902-MONOMER_mod_nadp(1)
GMHEPAT	G1G01-5277-MONOMER
GMHEPK	G1G01-5277-MONOMER
GMHEPPA	G1G01-62-MONOMER_mod_mg2(1)
GMPS2	G1G01-1105-MONOMER_mod_mg2(1)
GND	G1G01-4308-MONOMER
GNK	G1G01-3649-MONOMER
GNNUC	G1G01-2630-MONOMER
GPDDA2	G1G01-2293-MONOMER_mod_mg2(1)
GPDDA4	G1G01-2293-MONOMER_mod_mg2(1)
GRTT	G1G01-577-MONOMER_mod_mg2(1) OR G1G01-577-MONOMER_mod_mn2(1)
GRXR	G1G01-5398-MONOMER OR G1G01-3139-MONOMER
GTHOr	G1G01-4077-MONOMER_mod_fad(1)
GTHPi	G1G01-1978-MONOMER OR G1G01-1784-MONOMER OR G1G01-853-MONOMER
GTHRDHpp	G1G01-3771-MONOMER OR G1G01-4972-MONOMER
GTHS	G1G01-5338-MONOMER_mod_mg2(1)
GTPCI	G1G01-2695-MONOMER_mod_zn2(1) OR G1G01-1928-MONOMER OR G1G01-3554-MONOMER
GTPCII2	G1G01-571-MONOMER_mod_mg2(1) OR G1G01-565-MONOMER OR G1G01-4071-MONOMER_mod_mg2(1)
GTPDPDP	G1G01-5566-MONOMER_mod_mg2(1)
GTPDPK	G1G01-1754-MONOMER
GTR1_kt	G1G01-376-MONOMER
GTR2_kt	G1G01-5286-MONOMER
GUACYC	G1G01-4683-MONOMER OR G1G01-180-MONOMER OR G1G01-3818-MONOMER OR G1G01-1585-MONOMER OR G1G01-135-MONOMER OR G1G01-4983-MONOMER
GUAD	G1G01-4559-MONOMER_mod_zn2(1)
GUAPRT	G1G01-822-MONOMER
GUAt2pp	G1G01-4568-MONOMER OR G1G01-4562-MONOMER
GUAtex	G1G01-4569-MONOMER OR G1G01-4570-MONOMER
GUDBUTNAH	G1G01-4826-MONOMER
H2CO3D	G1G01-104-MONOMER_mod_zn2(1)
H2Otpp	G1G01-4560-MONOMER
HACD10i	CPLX-9268 OR G1G01-2355-MONOMER
HACD11i	CPLX-9268 OR G1G01-2355-MONOMER
HACD12i	CPLX-9268
HACD13i	CPLX-9268
HACD14i	CPLX-9268
HACD15i	CPLX-9268
HACD16i	CPLX-9268
HACD17i	CPLX-9268
HACD18i	CPLX-9268
HACD19i	CPLX-9268 OR G1G01-2355-MONOMER
HACD1i	CPLX-9268 OR G1G01-2355-MONOMER OR G1G01-4008-MONOMER
HACD20i	G1G01-2355-MONOMER OR CPLX-9268
HACD21i	G1G01-2355-MONOMER OR CPLX-9268
HACD22i	G1G01-2355-MONOMER OR CPLX-9268
HACD23i	G1G01-2355-MONOMER OR CPLX-9268
HACD24i	G1G01-2355-MONOMER OR CPLX-9268
HACD25i	G1G01-2355-MONOMER OR CPLX-9268
HACD26i	G1G01-2355-MONOMER OR CPLX-9268
HACD27i	G1G01-2355-MONOMER OR CPLX-9268
HACD28i	G1G01-2355-MONOMER OR CPLX-9268
HACD29i	G1G01-2355-MONOMER OR CPLX-9268
HACD2i	CPLX-9268 OR G1G01-2355-MONOMER
HACD30i	G1G01-2355-MONOMER OR CPLX-9268
HACD31i	G1G01-2355-MONOMER OR CPLX-9268
HACD32i	G1G01-2355-MONOMER OR CPLX-9268
HACD33i	G1G01-2355-MONOMER OR CPLX-9268
HACD3i	CPLX-9268 OR G1G01-2355-MONOMER
HACD4i	CPLX-9268 OR G1G01-2355-MONOMER
HACD5i	CPLX-9268 OR G1G01-2355-MONOMER
HACD6i	CPLX-9268 OR G1G01-2355-MONOMER
HACD7i	CPLX-9268 OR G1G01-2355-MONOMER
HACD8i	CPLX-9268 OR G1G01-2358-MONOMER
HADPCOADH3	G1G01-3511-MONOMER
HATBH	G1G01-5096-MONOMER
HBCE	CPLX-9268
HBCHLR	G1G01-5154-MONOMER
HBCOA	G1G01-2185-MONOMER
HBCROA	G1G01-2184-MONOMER
HBRCH	G1G01-5096-MONOMER
HBSUCC	G1G01-2186-MONOMER
HBZOPT	G1G01-5674-MONOMER_mod_mg2(1)
HCO3E	G1G01-104-MONOMER_mod_zn2(1)
HCYSMT	G1G01-730-MONOMER
HCYSMT2	G1G01-730-MONOMER
HDCAtexi	G1G01-1787-MONOMER
HDCEAtexi	G1G01-1787-MONOMER
HDH	G1G01-1040-MONOMER_mod_mn2(1)
HEMEOS	G1G01-889-MONOMER_mod_mg2(1) OR G1G01-889-MONOMER_mod_ca2(1) OR G1G01-115-MONOMER
HEMEti	G1G01-4605-MONOMER
HEPCT	G1G01-5287-MONOMER
HEPK1_kt	G1G01-377-MONOMER
HEPK2_kt	G1G01-379-MONOMER OR G1G01-378-MONOMER
HEPK3_kt	G1G01-378-MONOMER OR G1G01-379-MONOMER
HEPT1_kt	G1G01-375-MONOMER
HEPT2_kt	G1G01-374-MONOMER
HEX1	G1G01-1084-MONOMER
HG2t3pp	G1G01-5110-MONOMER
HGNTOR	G1G01-4932-MONOMER
HIBDkt	G1G01-4979-MONOMER
HISDr	G1G01-5377-MONOMER
HISGLYabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
HISGLYtex	G1G01-958-MONOMER
HISHISabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
HISHIStex	G1G01-958-MONOMER
HISTD	G1G01-1040-MONOMER_mod_mn2(1)
HISTP	G1G01-62-MONOMER_mod_mg2(1)
HISTRS	G1G01-929-MONOMER_mod_mg2(4)
HISabcpp	CPLX_ARGabcpp-1
HISt2rpp	G1G01-1001-MONOMER OR G1G01-4795-MONOMER
HIStex	G1G01-873-MONOMER
HIUH_c	G1G01-4563-MONOMER
HMBS	G1G01-204-MONOMER_mod_dpm(1)
HMGL	G1G01-3776-MONOMER
HMPK1	G1G01-5119-MONOMER
HMR_0180_copy1	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
HMR_0180_copy2	G1G01-840-MONOMER OR G1G01-3790-MONOMER OR G1G01-4516-MONOMER OR G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
HMR_0188	G1G01-4857-MONOMER_mod_mg2(1) OR G1G01-4858-MONOMER
HMR_0260	G1G01-5096-MONOMER
HOMt2pp	G1G01-2380-MONOMER
HOXG	G1G01-1078-MONOMER OR G1G01-2764-MONOMER
HPAtexi	G1G01-1787-MONOMER
HPPK	G1G01-5019-MONOMER_mod_mg2(1) OR G1G01-430-MONOMER
HPYRI	G1G01-4575-MONOMER
HPYRRx	G1G01-839-MONOMER
HPYRRy	G1G01-4577-MONOMER
HSDy	G1G01-736-MONOMER OR G1G01-1562-MONOMER
HSERTA	CPLX_HSERTA-0
HSK	G1G01-126-MONOMER
HSTPT	G1G01-1041-MONOMER_mod_pydx5p(1)
HVCD	G1G01-2355-MONOMER OR CPLX-9268
HXAND	CPLX_HXAND-0
HXANt2pp	G1G01-4562-MONOMER
HXAtex	G1G01-1787-MONOMER
HXPRT	G1G01-822-MONOMER
HYBUAC	CPLX_HYBUAC-0 OR G1G01-3340-MONOMER
HYBUT	CPLX_HYBUT-0
HYGBDIAS	G1G01-1771-MONOMER
HYSUCC	G1G01-3370-MONOMER
I2FE2SR	CPLX_I2FE2SR-0 OR CPLX_I2FE2SR-1
I2FE2SS2fdx	CPLX_I2FE2SS2fdx-0 OR CPLX_I2FE2SS2fdx-1
I2FE2SSfdx	CPLX_I2FE2SS2fdx-0 OR CPLX_I2FE2SS2fdx-1
I2FE2ST	CPLX_I2FE2ST-0
I4FE4SRfdx	CPLX_I4FE4SRfdx-0
I4FE4ST	CPLX_I2FE2ST-0
ICDHyr	G1G01-4279-MONOMER OR G1G01-4278-MONOMER_mod_mn2(1) OR G1G01-4278-MONOMER_mod_mg2(1)
ICITt4pp	CPLX_ACONCt4pp-0
ICITt_kt	G1G01-2195-MONOMER OR G1G01-154-MONOMER OR G1G01-2884-MONOMER
ICITtex	G1G01-1511-MONOMER OR G1G01-2196-MONOMER
ICL	G1G01-4384-MONOMER_mod_mg2(1) OR G1G01-4384-MONOMER_mod_mn2(1)
ICYSDS	G1G01-917-MONOMER_mod_pydx5p(2) OR G1G01-2600-MONOMER
IDPh_1	G1G01-588-MONOMER_mod_mg2(1)
IG3PS	CPLX1G01-76
IGPDH	G1G01-320-MONOMER_mod_mg2(1) OR G1G01-320-MONOMER_mod_mn2(1)
IGPS	G1G01-458-MONOMER
ILEDHr_1	G1G01-4928-MONOMER
ILETA	G1G01-3747-MONOMER_mod_pydx5p(6) OR G1G01-3747-MONOMER_mod_pydx5p(1)
ILETRS	G1G01-660-MONOMER_mod_zn2(2)
ILEabcpp	CPLX_ILEabcpp-0 OR CPLX_ILEabcpp-1 OR CPLX_ARGabcpp-1
ILEt2rpp	G1G01-4450-MONOMER
IMPC	G1G01-5159-MONOMER
IMPD	G1G01-1104-MONOMER
IND3ACtpp	G1G01-3798-MONOMER OR G1G01-1000-MONOMER
INDOLEt5	CPLX1G01-173 OR CPLX_APCt5-0
INDOLEt6	CPLX1G01-173 OR CPLX_APCt5-0
INSH	G1G01-2630-MONOMER
INStex	G1G01-4569-MONOMER OR G1G01-4570-MONOMER
IPDDI	G1G01-615-MONOMER
IPDPS	G1G01-663-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
IPMD	G1G01-2119-MONOMER_mod_mg2(1)_mod_mn2(1)
IPPMIa	CPLX1G01-101
IPPMIb	CPLX1G01-101
IPPS	G1G01-1098-MONOMER
ISETACabcpp	CPLX_DMSO2abcpp-0 OR CPLX_DMSO2abcpp-1
ISETACtex	G1G01-256-MONOMER
ISOAML	G1G01-4320-MONOMER
IVCS	G1G01-4327-MONOMER
IZPN	G1G01-5375-MONOMER
KARA1	G1G01-4996-MONOMER_mod_mg2(1)
KARA2	G1G01-4996-MONOMER_mod_mg2(1)
KAS14	G1G01-4441-MONOMER
KAS15	G1G01-4657-MONOMER OR G1G01-4853-MONOMER
KAT1	CPLX-9269 OR G1G01-2356-MONOMER
KAT10	CPLX-9269 OR G1G01-2356-MONOMER
KAT11	CPLX-9269 OR G1G01-2356-MONOMER
KAT12	CPLX-9269
KAT13	CPLX-9269
KAT14	CPLX-9269
KAT15	CPLX-9269
KAT16	CPLX-9269
KAT17	CPLX-9269
KAT18	CPLX-9269
KAT19	G1G01-2356-MONOMER OR CPLX-9269
KAT20	CPLX-9269 OR G1G01-2356-MONOMER
KAT21	CPLX-9269 OR G1G01-2356-MONOMER
KAT22	CPLX-9269 OR G1G01-2356-MONOMER
KAT23	G1G01-2356-MONOMER OR CPLX-9269
KAT24	CPLX-9269 OR G1G01-2356-MONOMER
KAT25	CPLX-9269 OR G1G01-2356-MONOMER
KAT26	CPLX-9269 OR G1G01-2356-MONOMER
KAT27	CPLX-9269 OR G1G01-2356-MONOMER
KAT28	CPLX-9269 OR G1G01-2356-MONOMER
KAT29	CPLX-9269 OR G1G01-2356-MONOMER
KAT30	CPLX-9269 OR G1G01-2356-MONOMER
KAT31	CPLX-9269 OR G1G01-2356-MONOMER
KAT32	CPLX-9269 OR G1G01-2356-MONOMER
KAT33	CPLX-9269
KDOCT2	G1G01-2013-MONOMER_mod_mg2(1)
KDOPP	G1G01-1030-MONOMER_mod_mg2(1)
KDOPS	G1G01-1708-MONOMER OR G1G01-1910-MONOMER
Kabcpp	CPLX1G01-41
Kt2pp	G1G01-1282-MONOMER OR CPLX_Kt2pp-0 OR CPLX_Kt2pp-1
Kt3pp	G1G01-5602-MONOMER OR G1G01-5410-MONOMER OR CPLX_Kt3pp-0 OR G1G01-787-MONOMER OR G1G01-3541-MONOMER
LALALGLUtex	G1G01-958-MONOMER
LALGP	G1G01-1053-MONOMER_mod_zn2(1) OR G1G01-2151-MONOMER
LCADi	G1G01-595-MONOMER_mod_mg2(1) OR G1G01-2875-MONOMER
LCTSt3ipp	G1G01-2593-MONOMER
LDH_D	G1G01-1747-MONOMER
LDH_D2	G1G01-5065-MONOMER OR CPLX1G01-99
LEULEULAPc	G1G01-1053-MONOMER_mod_zn2(1) OR G1G01-2151-MONOMER
LEULEUabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
LEULEUtex	G1G01-958-MONOMER
LEUTA	G1G01-3747-MONOMER_mod_pydx5p(6) OR G1G01-3747-MONOMER_mod_pydx5p(1)
LEUTRS	G1G01-5131-MONOMER
LEUabcpp	CPLX_ILEabcpp-0 OR CPLX_ARGabcpp-1 OR CPLX_ILEabcpp-1
LEUt2rpp	G1G01-4450-MONOMER
LEVUACOAL	G1G01-2975-MONOMER
LGTHL	G1G01-4019-MONOMER_mod_ni2(1)
LIPAH	G1G01-2588-MONOMER OR G1G01-4878-MONOMER
LIPOCT	G1G01-5138-MONOMER
LIPOS	G1G01-5137-MONOMER_mod_4fe4s(2)
LLEUDr	G1G01-4928-MONOMER
LNLCtexi	G1G01-1787-MONOMER
LPADSS2_1	G1G01-1701-MONOMER
LPCOXc	G1G01-5614-MONOMER
LPLIPAL1E160pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1E161pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1E180pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1E181d11pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1G160pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1G161pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1G180pp	G1G01-2479-MONOMER_mod_ca2(1)
LPLIPAL1G181d11pp	G1G01-2479-MONOMER_mod_ca2(1)
LPSGTR1_kt	G1G01-376-MONOMER
LPSGTR2_kt	G1G01-5286-MONOMER
LSERDHr	G1G01-5202-MONOMER
LTDCL	G1G01-2735-MONOMER
LYSDC	G1G01-4407-MONOMER_mod_pydx5p(1)
LYSMO	G1G01-418-MONOMER
LYSRC	G1G01-3975-MONOMER
LYSTRS	G1G01-1587-MONOMER
LYSabcpp	CPLX_ARGabcpp-0 OR CPLX_DLYSabcpp-0 OR CPLX_DLYSabcpp-1
LYStex	G1G01-1291-MONOMER
L_LACD2	G1G01-5064-MONOMER_mod_fmn(1)
L_LACt2rpp	G1G01-5063-MONOMER
MACACI	G1G01-4930-MONOMER
MACPD	G1G01-4441-MONOMER
MAGLIPA160ex	G1G01-5194-MONOMER
MAGLIPA180ex	G1G01-5194-MONOMER
MAGLIPA181d9ex	G1G01-5194-MONOMER
MAGLIPA182d9d12ex	G1G01-5194-MONOMER
MAK	G1G01-4324-MONOMER
MALCOAMT	G1G01-399-MONOMER
MALEI	G1G01-4207-MONOMER
MALS	G1G01-390-MONOMER_mod_mg2(1)
MALTT	G1G01-4325-MONOMER
MALt2_2pp	G1G01-1270-MONOMER OR G1G01-2194-MONOMER OR G1G01-2401-MONOMER
MAN1PT	G1G01-1364-MONOMER OR G1G01-1878-MONOMER
MAN1PT2	G1G01-1364-MONOMER OR G1G01-1878-MONOMER
MAN6PI	G1G01-1364-MONOMER OR G1G01-1878-MONOMER
MANE	G1G01-1087-MONOMER
MBCOAi	G1G01-4328-MONOMER
MCBTFabcpp	CPLX_ARBTNabcpp-1 OR CPLX_ARBTNabcpp-2 OR CPLX_ARBTNabcpp-0
MCBTFtonex	CPLX_MCBTFtonex-0
MCCC	CPLX1G01-143
MCITD	G1G01-2499-MONOMER
MCITL2	G1G01-2495-MONOMER_mod_mg2(1)
MCITS	G1G01-2496-MONOMER
MCOATA	CPLX_MCOATA-0
MCSNAH	G1G01-3410-MONOMER_mod_fe2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_mn2(1)_mod_zn2(1) OR G1G01-3410-MONOMER_mod_cobalt2(1)_mod_zn2(1)
MCSNtpp	G1G01-3408-MONOMER
MCTP1App	G1G01-5428-MONOMER OR G1G01-5001-MONOMER OR G1G01-3994-MONOMER OR G1G01-5144-MONOMER OR G1G01-1418-MONOMER
MCTP1Bpp	G1G01-5428-MONOMER OR G1G01-5001-MONOMER
MCTP2App	G1G01-1418-MONOMER OR G1G01-5428-MONOMER OR G1G01-3994-MONOMER OR G1G01-5001-MONOMER
MDDCP1pp	G1G01-5140-MONOMER OR G1G01-2238-MONOMER
MDDCP2pp	G1G01-2238-MONOMER OR G1G01-5140-MONOMER
MDDCP3pp	G1G01-2238-MONOMER OR G1G01-5140-MONOMER
MDDCP4pp	G1G01-5140-MONOMER OR G1G01-2238-MONOMER
MDDCP5pp	G1G01-2238-MONOMER OR G1G01-5140-MONOMER
MDDEP1pp	G1G01-2238-MONOMER OR G1G01-4052-MONOMER
MDDEP2pp	G1G01-2238-MONOMER OR G1G01-4052-MONOMER
MDDEP3pp	G1G01-2238-MONOMER OR G1G01-4052-MONOMER
MDDEP4pp	G1G01-2238-MONOMER OR G1G01-4052-MONOMER
MDH	G1G01-725-MONOMER
MDH2	G1G01-826-MONOMER OR G1G01-1338-MONOMER_mod_fad(1) OR G1G01-3103-MONOMER
MDNTHAep	CPLX1G01-157
ME2	G1G01-5429-MONOMER_mod_mn2(1) OR G1G01-5429-MONOMER_mod_mg2(1)
MECDPDH5	CPLX_MECDPDH5-0
MECDPS_copy1	G1G01-1715-MONOMER_mod_mn2(1)
MECDPS_copy2	G1G01-1715-MONOMER_mod_mn2(1)
MELIBt3ipp	G1G01-2593-MONOMER
