Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
G1G01-1447-MONOMER,Inner_Membrane,PP_1359(),Inner_Membrane,s
G1G01-5109-MONOMER,Inner_Membrane,PP_4773(),Inner_Membrane,s
G1G01-3373-MONOMER,Outer_Membrane,PP_3154(),Outer_Membrane,s
G1G01-3711-MONOMER,Membrane,PP_3476(),Membrane,s
G1G01-926-MONOMER,Outer_Membrane,PP_0851(),Outer_Membrane,s
G1G01-2336-MONOMER,Periplasm,PP_2195(),Periplasm,s
G1G01-4394-MONOMER,Inner_Membrane,PP_4127(),Inner_Membrane,s
G1G01-3020-MONOMER,Inner_Membrane,PP_2840(),Inner_Membrane,s
G1G01-3359-MONOMER,Inner_Membrane,PP_3140(),Inner_Membrane,s
G1G01-4030-MONOMER,Inner_Membrane,PP_3776(),Inner_Membrane,s
G1G01-911-MONOMER,Inner_Membrane,PP_0836(),Inner_Membrane,s
G1G01-1417-MONOMER,Inner_Membrane,PP_1330(),Inner_Membrane,s
G1G01-3682-MONOMER,Inner_Membrane,PP_3448(),Inner_Membrane,s
G1G01-1953-MONOMER,Outer_Membrane,PP_1847(),Outer_Membrane,s
G1G01-2653-MONOMER,Inner_Membrane,PP_2478(),Inner_Membrane,s
G1G01-1056-MONOMER,Inner_Membrane,PP_0984(),Inner_Membrane,s
G1G01-2992-MONOMER,Inner_Membrane,PP_2812(),Inner_Membrane,s
G1G01-5063-MONOMER,Inner_Membrane,PP_4735(),Inner_Membrane,s
G1G01-5402-MONOMER,Inner_Membrane,PP_5058(),Inner_Membrane,s
G1G01-5743-MONOMER,Outer_Membrane,PP_5385(),Outer_Membrane,s
G1G01-4000-MONOMER,Inner_Membrane,PP_3747(),Inner_Membrane,s
G1G01-2291-MONOMER,Inner_Membrane,PP_2150(),Inner_Membrane,s
G1G01-1388-MONOMER,Periplasm,PP_1301(),Periplasm,s
G1G01-2977-MONOMER,Inner_Membrane,PP_2797(),Inner_Membrane,s
G1G01-5047-MONOMER,Inner_Membrane,PP_4721(),Inner_Membrane,s
G1G01-3313-MONOMER,Inner_Membrane,PP_3105(),Inner_Membrane,s
G1G01-5389-MONOMER,Inner_Membrane,PP_5044(),Inner_Membrane,s
G1G01-3988-MONOMER,Inner_Membrane,PP_3735(),Inner_Membrane,s
G1G01-1027-MONOMER,Inner_Membrane,PP_0953(),Inner_Membrane,s
G1G01-4672-MONOMER,Periplasm,PP_4394(),Periplasm,s
G1G01-1373-MONOMER,Periplasm,PP_1286(),Periplasm,s
G1G01-3299-MONOMER,Membrane,PP_5563(),Membrane,s
G1G01-3636-MONOMER,Inner_Membrane,PP_3405(),Inner_Membrane,s
G1G01-1908-MONOMER,Inner_Membrane,PP_1805(),Inner_Membrane,s
G1G01-853-MONOMER,Periplasm,PP_0777(),Periplasm,s
G1G01-2262-MONOMER,Inner_Membrane,PP_2121(),Inner_Membrane,s
G1G01-4313-MONOMER,Membrane,PP_4048(),Membrane,s
G1G01-1012-MONOMER,Outer_Membrane,PP_0938(),Outer_Membrane,s
G1G01-1359-MONOMER,Inner_Membrane,PP_1272(),Inner_Membrane,s
G1G01-2948-MONOMER,Inner_Membrane,PP_2768(),Inner_Membrane,s
G1G01-5014-MONOMER,Membrane,PP_5704(),Membrane,s
G1G01-3621-MONOMER,Outer_Membrane,PP_3390(),Outer_Membrane,s
G1G01-57-MONOMER,Inner_Membrane,PP_0054(),Inner_Membrane,s
G1G01-4643-MONOMER,Inner_Membrane,PP_4365(),Inner_Membrane,s
G1G01-50-MONOMER,Membrane,PP_5423(),Membrane,s
G1G01-3269-MONOMER,Inner_Membrane,PP_3076(),Inner_Membrane,s
G1G01-5685-MONOMER,Periplasm,PP_5329(),Periplasm,s
G1G01-2579-MONOMER,Inner_Membrane,PP_2416(),Inner_Membrane,s
G1G01-4612-MONOMER,Inner_Membrane,PP_4334(),Inner_Membrane,s
G1G01-2564-MONOMER,Inner_Membrane,PP_2401(),Inner_Membrane,s
G1G01-5314-MONOMER,Periplasm,PP_4970(),Periplasm,s
G1G01-3579-MONOMER,Inner_Membrane,PP_3346(),Inner_Membrane,s
G1G01-4599-MONOMER,Periplasm,PP_4321(),Periplasm,s
G1G01-2890-MONOMER,Inner_Membrane,PP_2709(),Inner_Membrane,s
G1G01-3563-MONOMER,Inner_Membrane,PP_3331(),Inner_Membrane,s
G1G01-5641-MONOMER,Inner_Membrane,PP_5283(),Inner_Membrane,s
G1G01-4937-MONOMER,Inner_Membrane,PP_4626(),Inner_Membrane,s
G1G01-4223-MONOMER,Inner_Membrane,PP_3958(),Inner_Membrane,s
G1G01-1264-MONOMER,Inner_Membrane,PP_1182(),Inner_Membrane,s
G1G01-4922-MONOMER,Outer_Membrane,PP_4613(),Outer_Membrane,s
G1G01-1607-MONOMER,Inner_Membrane,PP_1516(),Inner_Membrane,s
G1G01-1249-MONOMER,Inner_Membrane,PP_1166(),Inner_Membrane,s
G1G01-1593-MONOMER,Outer_Membrane,PP_1502(),Outer_Membrane,s
G1G01-5598-MONOMER,Inner_Membrane,PP_5242(),Inner_Membrane,s
G1G01-3855-MONOMER,Inner_Membrane,PP_3617(),Inner_Membrane,s
G1G01-2140-MONOMER,Membrane,PP_2006(),Membrane,s
G1G01-283-MONOMER,Inner_Membrane,PP_0261(),Inner_Membrane,s
G1G01-4890-MONOMER,Inner_Membrane,PP_4582(),Inner_Membrane,s
G1G01-1576-MONOMER,Inner_Membrane,PP_1484(),Inner_Membrane,s
G1G01-3501-MONOMER,Inner_Membrane,PP_3272(),Inner_Membrane,s
G1G01-4523-MONOMER,Inner_Membrane,PP_4250(),Inner_Membrane,s
G1G01-1561-MONOMER,Periplasm,PP_1469(),Periplasm,s
G1G01-5563-MONOMER,Inner_Membrane,PP_5214(),Inner_Membrane,s
G1G01-3826-MONOMER,Inner_Membrane,PP_3589(),Inner_Membrane,s
G1G01-1895-MONOMER,Inner_Membrane,PP_1792(),Inner_Membrane,s
G1G01-689-MONOMER,Inner_Membrane,PP_0627(),Inner_Membrane,s
G1G01-4495-MONOMER,Inner_Membrane,PP_4226(),Inner_Membrane,s
G1G01-2786-MONOMER,Inner_Membrane,PP_2604(),Inner_Membrane,s
G1G01-312-MONOMER,Inner_Membrane,PP_0284(),Inner_Membrane,s
G1G01-5194-MONOMER,Membrane,PP_4854(),Membrane,s
G1G01-3798-MONOMER,Inner_Membrane,PP_3561(),Inner_Membrane,s
G1G01-2072-MONOMER,Inner_Membrane,PP_1950(),Inner_Membrane,s
G1G01-4480-MONOMER,Outer_Membrane,PP_4211(),Outer_Membrane,s
G1G01-3444-MONOMER,Inner_Membrane,PP_3222(),Inner_Membrane,s
G1G01-5518-MONOMER,Inner_Membrane,PP_5173(),Inner_Membrane,s
G1G01-3783-MONOMER,Inner_Membrane,PP_3546(),Inner_Membrane,s
G1G01-655-MONOMER,Membrane,PP_5745(),Membrane,s
G1G01-2410-MONOMER,Membrane,PP_5505(),Membrane,s
G1G01-636-MONOMER,Inner_Membrane,PP_0586(),Inner_Membrane,s
G1G01-981-MONOMER,Inner_Membrane,PP_0907(),Inner_Membrane,s
G1G01-2397-MONOMER,Inner_Membrane,PP_2251(),Inner_Membrane,s
G1G01-4449-MONOMER,Inner_Membrane,PP_4183(),Inner_Membrane,s
G1G01-2740-MONOMER,Inner_Membrane,PP_2557(),Inner_Membrane,s
G1G01-1141-MONOMER,Inner_Membrane,PP_1068(),Inner_Membrane,s
G1G01-4798-MONOMER,Inner_Membrane,PP_4495(),Inner_Membrane,s
G1G01-5150-MONOMER,Inner_Membrane,PP_4813(),Inner_Membrane,s
G1G01-2028-MONOMER,Inner_Membrane,PP_1916(),Inner_Membrane,s
G1G01-621-MONOMER,Inner_Membrane,PP_0571(),Inner_Membrane,s
G1G01-967-MONOMER,Inner_Membrane,PP_0892(),Inner_Membrane,s
G1G01-2726-MONOMER,Inner_Membrane,PP_2543(),Inner_Membrane,s
G1G01-1474-MONOMER,Outer_Membrane,PP_1384(),Outer_Membrane,s
G1G01-1820-MONOMER,Inner_Membrane,PP_1719(),Inner_Membrane,s
G1G01-4074-MONOMER,Inner_Membrane,PP_3816(),Inner_Membrane,s
G1G01-1112-MONOMER,Inner_Membrane,PP_1039(),Inner_Membrane,s
G1G01-3385-MONOMER,Inner_Membrane,PP_3165(),Inner_Membrane,s
G1G01-3723-MONOMER,Inner_Membrane,PP_3488(),Inner_Membrane,s
G1G01-2-MONOMER,Inner_Membrane,PP_0002(),Inner_Membrane,s
G1G01-2348-MONOMER,Inner_Membrane,PP_2207(),Inner_Membrane,s
G1G01-2696-MONOMER,Membrane,PP_5535(),Membrane,s
G1G01-5106-MONOMER,Inner_Membrane,PP_4771(),Inner_Membrane,s
G1G01-1788-MONOMER,Inner_Membrane,PP_1690(),Inner_Membrane,s
G1G01-5786-MONOMER,Inner_Membrane,PP_5420(),Inner_Membrane,s
G1G01-4042-MONOMER,Membrane,PP_3788(),Membrane,s
G1G01-2333-MONOMER,Periplasm,PP_2192(),Periplasm,s
G1G01-4391-MONOMER,Membrane,PP_4124(),Membrane,s
G1G01-5092-MONOMER,Inner_Membrane,PP_4758(),Inner_Membrane,s
G1G01-3356-MONOMER,Inner_Membrane,PP_3137(),Inner_Membrane,s
G1G01-1773-MONOMER,Inner_Membrane,PP_1675(),Inner_Membrane,s
G1G01-3694-MONOMER,Periplasm,PP_3460(),Periplasm,s
G1G01-1966-MONOMER,Inner_Membrane,PP_1862(),Inner_Membrane,s
G1G01-909-MONOMER,Inner_Membrane,PP_0834(),Inner_Membrane,s
G1G01-107-MONOMER,Inner_Membrane,PP_0103(),Inner_Membrane,s
G1G01-1758-MONOMER,Inner_Membrane,PP_1660(),Inner_Membrane,s
G1G01-195-MONOMER,Inner_Membrane,PP_0177(),Inner_Membrane,s
G1G01-894-MONOMER,Membrane,PP_5460(),Membrane,s
G1G01-47-MONOMER,Outer_Membrane,PP_0046(),Outer_Membrane,s
G1G01-1385-MONOMER,Inner_Membrane,PP_1298(),Inner_Membrane,s
G1G01-5044-MONOMER,Inner_Membrane,PP_4718(),Inner_Membrane,s
G1G01-365-MONOMER,Inner_Membrane,PP_0332(),Inner_Membrane,s
G1G01-262-MONOMER,Inner_Membrane,PP_0240(),Inner_Membrane,s
G1G01-467-MONOMER,Inner_Membrane,PP_0431(),Inner_Membrane,s
G1G01-1370-MONOMER,Periplasm,PP_1283(),Periplasm,s
G1G01-1710-MONOMER,Inner_Membrane,PP_1613(),Inner_Membrane,s
G1G01-5371-MONOMER,Periplasm,PP_5026(),Periplasm,s
G1G01-850-MONOMER,Inner_Membrane,PP_0774(),Inner_Membrane,s
G1G01-2259-MONOMER,Inner_Membrane,PP_2119(),Inner_Membrane,s
G1G01-3281-MONOMER,Periplasm,PP_3085(),Periplasm,s
G1G01-1695-MONOMER,Inner_Membrane,PP_1598(),Inner_Membrane,s
G1G01-3619-MONOMER,Membrane,PP_3388(),Membrane,s
G1G01-5697-MONOMER,Periplasm,PP_5341(),Periplasm,s
G1G01-2244-MONOMER,Inner_Membrane,PP_2104(),Inner_Membrane,s
G1G01-4297-MONOMER,Outer_Membrane,PP_4032(),Outer_Membrane,s
G1G01-259-MONOMER,Periplasm,PP_0237(),Periplasm,s
G1G01-2930-MONOMER,Inner_Membrane,PP_2749(),Inner_Membrane,s
G1G01-3604-MONOMER,Outer_Membrane,PP_3373(),Outer_Membrane,s
G1G01-5682-MONOMER,Inner_Membrane,PP_5326(),Inner_Membrane,s
G1G01-820-MONOMER,Inner_Membrane,PP_0745(),Inner_Membrane,s
G1G01-2228-MONOMER,Inner_Membrane,PP_2090(),Inner_Membrane,s
G1G01-2576-MONOMER,Inner_Membrane,PP_2413(),Inner_Membrane,s
G1G01-5327-MONOMER,Inner_Membrane,PP_4982(),Inner_Membrane,s
G1G01-806-MONOMER,Inner_Membrane,PP_0731(),Inner_Membrane,s
G1G01-2213-MONOMER,Inner_Membrane,PP_2075(),Inner_Membrane,s
G1G01-1308-MONOMER,Outer_Membrane,PP_1223(),Outer_Membrane,s
G1G01-4964-MONOMER,Inner_Membrane,PP_4651(),Inner_Membrane,s
G1G01-3576-MONOMER,Inner_Membrane,PP_3343(),Inner_Membrane,s
G1G01-791-MONOMER,Inner_Membrane,PP_0717(),Inner_Membrane,s
G1G01-1294-MONOMER,Membrane,PP_1209(),Membrane,s
G1G01-5298-MONOMER,Inner_Membrane,PP_4954(),Inner_Membrane,s
G1G01-3560-MONOMER,Inner_Membrane,PP_3329(),Inner_Membrane,s
G1G01-777-MONOMER,Periplasm,PP_0703(),Periplasm,s
G1G01-3899-MONOMER,Inner_Membrane,PP_3661(),Inner_Membrane,s
G1G01-4584-MONOMER,Inner_Membrane,PP_4307(),Inner_Membrane,s
G1G01-2873-MONOMER,Inner_Membrane,PP_2692(),Inner_Membrane,s
G1G01-4934-MONOMER,Inner_Membrane,PP_4623(),Inner_Membrane,s
G1G01-3545-MONOMER,Inner_Membrane,PP_3315(),Inner_Membrane,s
G1G01-2170-MONOMER,Inner_Membrane,PP_2034(),Inner_Membrane,s
G1G01-4220-MONOMER,Inner_Membrane,PP_3955(),Inner_Membrane,s
G1G01-2517-MONOMER,Inner_Membrane,PP_2354(),Inner_Membrane,s
G1G01-3195-MONOMER,Membrane,PP_3012(),Membrane,s
G1G01-5271-MONOMER,Inner_Membrane,PP_4928(),Inner_Membrane,s
G1G01-2155-MONOMER,Periplasm,PP_2021(),Periplasm,s
G1G01-4205-MONOMER,Inner_Membrane,PP_3940(),Inner_Membrane,s
G1G01-5256-MONOMER,Inner_Membrane,PP_4914(),Inner_Membrane,s
G1G01-5253-MONOMER,Periplasm,PP_4911(),Periplasm,s
G1G01-5592-MONOMER,Membrane,PP_5725(),Membrane,s
G1G01-3852-MONOMER,Inner_Membrane,PP_3614(),Inner_Membrane,s
G1G01-4535-MONOMER,Inner_Membrane,PP_4262(),Inner_Membrane,s
G1G01-2827-MONOMER,Inner_Membrane,PP_2647(),Inner_Membrane,s
G1G01-4888-MONOMER,Inner_Membrane,PP_4580(),Inner_Membrane,s
G1G01-5239-MONOMER,Inner_Membrane,PP_4897(),Inner_Membrane,s
G1G01-35-MONOMER,Inner_Membrane,PP_0033(),Inner_Membrane,s
G1G01-5577-MONOMER,Membrane,PP_5226(),Membrane,s
G1G01-716-MONOMER,Inner_Membrane,PP_0647(),Inner_Membrane,s
G1G01-247-MONOMER,Inner_Membrane,PP_0225(),Inner_Membrane,s
G1G01-1559-MONOMER,Inner_Membrane,PP_1467(),Inner_Membrane,s
G1G01-3147-MONOMER,Inner_Membrane,PP_2968(),Inner_Membrane,s
G1G01-5223-MONOMER,Periplasm,PP_4881(),Periplasm,s
G1G01-210-MONOMER,Outer_Membrane,PP_0192(),Outer_Membrane,s
G1G01-700-MONOMER,Membrane,PP_0636(),Membrane,s
G1G01-4506-MONOMER,Inner_Membrane,PP_4236(),Inner_Membrane,s
G1G01-2798-MONOMER,Membrane,PP_2616(),Membrane,s
G1G01-5205-MONOMER,Inner_Membrane,PP_4865(),Inner_Membrane,s
G1G01-3470-MONOMER,Inner_Membrane,PP_3246(),Inner_Membrane,s
G1G01-5545-MONOMER,Inner_Membrane,PP_5199(),Inner_Membrane,s
G1G01-2084-MONOMER,Membrane,PP_1959(),Membrane,s
G1G01-2783-MONOMER,Inner_Membrane,PP_2601(),Inner_Membrane,s
G1G01-153-MONOMER,Inner_Membrane,PP_0146(),Inner_Membrane,s
G1G01-3795-MONOMER,Inner_Membrane,PP_3558(),Inner_Membrane,s
G1G01-207-MONOMER,Inner_Membrane,PP_0189(),Inner_Membrane,s
G1G01-667-MONOMER,Inner_Membrane,PP_0610(),Inner_Membrane,s
G1G01-4478-MONOMER,Inner_Membrane,PP_4209(),Inner_Membrane,s
G1G01-1168-MONOMER,Inner_Membrane,PP_1095(),Inner_Membrane,s
G1G01-5177-MONOMER,Membrane,PP_4837(),Membrane,s
G1G01-1861-MONOMER,Inner_Membrane,PP_1760(),Inner_Membrane,s
G1G01-5515-MONOMER,Inner_Membrane,PP_5170(),Inner_Membrane,s
G1G01-3780-MONOMER,Inner_Membrane,PP_3543(),Inner_Membrane,s
G1G01-993-MONOMER,Membrane,PP_0919(),Membrane,s
G1G01-2408-MONOMER,Inner_Membrane,PP_2262(),Inner_Membrane,s
G1G01-4810-MONOMER,Inner_Membrane,PP_4507(),Inner_Membrane,s
G1G01-5162-MONOMER,Inner_Membrane,PP_4825(),Inner_Membrane,s
G1G01-979-MONOMER,Inner_Membrane,PP_0905(),Inner_Membrane,s
G1G01-2394-MONOMER,Inner_Membrane,PP_2248(),Inner_Membrane,s
G1G01-4795-MONOMER,Inner_Membrane,PP_4492(),Inner_Membrane,s
G1G01-5487-MONOMER,Inner_Membrane,PP_5142(),Inner_Membrane,s
G1G01-619-MONOMER,Inner_Membrane,PP_0569(),Inner_Membrane,s
G1G01-4086-MONOMER,Periplasm,PP_3828(),Periplasm,s
G1G01-964-MONOMER,Inner_Membrane,PP_0889(),Inner_Membrane,s
G1G01-1124-MONOMER,Inner_Membrane,PP_1051(),Inner_Membrane,s
G1G01-4417-MONOMER,Inner_Membrane,PP_4150(),Inner_Membrane,s
G1G01-111-MONOMER,Membrane,PP_5427(),Membrane,s
G1G01-180-MONOMER,Inner_Membrane,PP_0165(),Inner_Membrane,s
G1G01-5456-MONOMER,Periplasm,PP_5112(),Periplasm,s
G1G01-1997-MONOMER,Outer_Membrane,PP_1887(),Outer_Membrane,s
G1G01-590-MONOMER,Inner_Membrane,PP_0540(),Inner_Membrane,s
G1G01-935-MONOMER,Inner_Membrane,PP_0860(),Inner_Membrane,s
G1G01-2345-MONOMER,Outer_Membrane,PP_2204(),Outer_Membrane,s
G1G01-2693-MONOMER,Inner_Membrane,PP_2510(),Inner_Membrane,s
G1G01-4742-MONOMER,Inner_Membrane,PP_4454(),Inner_Membrane,s
G1G01-1441-MONOMER,Inner_Membrane,PP_1353(),Inner_Membrane,s
G1G01-1785-MONOMER,Inner_Membrane,PP_1687(),Inner_Membrane,s
G1G01-5783-MONOMER,Inner_Membrane,PP_5417(),Inner_Membrane,s
G1G01-2330-MONOMER,Inner_Membrane,PP_2189(),Inner_Membrane,s
G1G01-5426-MONOMER,Inner_Membrane,PP_5082(),Inner_Membrane,s
G1G01-905-MONOMER,Periplasm,PP_0831(),Periplasm,s
G1G01-2710-MONOMER,Inner_Membrane,PP_2527(),Inner_Membrane,s
G1G01-1067-MONOMER,Inner_Membrane,PP_0994(),Inner_Membrane,s
G1G01-5411-MONOMER,Inner_Membrane,PP_5067(),Inner_Membrane,s
G1G01-5738-MONOMER,Inner_Membrane,PP_5381(),Inner_Membrane,s
G1G01-5383-MONOMER,Membrane,PP_5038(),Membrane,s
G1G01-3647-MONOMER,Inner_Membrane,PP_3414(),Inner_Membrane,s
G1G01-641-MONOMER,Inner_Membrane,PP_0590(),Inner_Membrane,s
G1G01-4322-MONOMER,Outer_Membrane,PP_4057(),Outer_Membrane,s
G1G01-1021-MONOMER,Inner_Membrane,PP_0947(),Inner_Membrane,s
G1G01-1368-MONOMER,Periplasm,PP_1281(),Periplasm,s
G1G01-5368-MONOMER,Inner_Membrane,PP_5023(),Inner_Membrane,s
G1G01-3866-MONOMER,Inner_Membrane,PP_3628(),Inner_Membrane,s
G1G01-5541-MONOMER,Inner_Membrane,PP_5195(),Inner_Membrane,s
G1G01-1353-MONOMER,Inner_Membrane,PP_1266(),Inner_Membrane,s
G1G01-2942-MONOMER,Inner_Membrane,PP_2761(),Inner_Membrane,s
G1G01-3279-MONOMER,Inner_Membrane,PP_3083(),Inner_Membrane,s
G1G01-3616-MONOMER,Membrane,PP_3385(),Membrane,s
G1G01-4638-MONOMER,Inner_Membrane,PP_4359(),Inner_Membrane,s
G1G01-4995-MONOMER,Inner_Membrane,PP_4677(),Inner_Membrane,s
G1G01-5339-MONOMER,Inner_Membrane,PP_4994(),Inner_Membrane,s
G1G01-818-MONOMER,Inner_Membrane,PP_0743(),Inner_Membrane,s
G1G01-2225-MONOMER,Inner_Membrane,PP_2087(),Inner_Membrane,s
G1G01-4621-MONOMER,Inner_Membrane,PP_4343(),Inner_Membrane,s
G1G01-1320-MONOMER,Inner_Membrane,PP_1234(),Inner_Membrane,s
G1G01-2573-MONOMER,Inner_Membrane,PP_2410(),Inner_Membrane,s
G1G01-2913-MONOMER,Inner_Membrane,PP_2732(),Inner_Membrane,s
G1G01-4976-MONOMER,Inner_Membrane,PP_4663(),Inner_Membrane,s
G1G01-5324-MONOMER,Inner_Membrane,PP_4979(),Inner_Membrane,s
G1G01-5665-MONOMER,Inner_Membrane,PP_5308(),Inner_Membrane,s
G1G01-4607-MONOMER,Inner_Membrane,PP_4329(),Inner_Membrane,s
G1G01-1305-MONOMER,Inner_Membrane,PP_1220(),Inner_Membrane,s
G1G01-2559-MONOMER,Periplasm,PP_2396(),Periplasm,s
G1G01-3573-MONOMER,Outer_Membrane,PP_3340(),Outer_Membrane,s
G1G01-5650-MONOMER,Inner_Membrane,PP_5293(),Inner_Membrane,s
G1G01-789-MONOMER,Outer_Membrane,PP_0715(),Outer_Membrane,s
G1G01-1291-MONOMER,Outer_Membrane,PP_1206(),Outer_Membrane,s
G1G01-2543-MONOMER,Periplasm,PP_2380(),Periplasm,s
G1G01-4947-MONOMER,Inner_Membrane,PP_4634(),Inner_Membrane,s
G1G01-5295-MONOMER,Inner_Membrane,PP_4951(),Inner_Membrane,s
G1G01-774-MONOMER,Periplasm,PP_0700(),Periplasm,s
G1G01-3896-MONOMER,Inner_Membrane,PP_3658(),Inner_Membrane,s
G1G01-2529-MONOMER,Inner_Membrane,PP_2366(),Inner_Membrane,s
G1G01-4581-MONOMER,Inner_Membrane,PP_4304(),Inner_Membrane,s
G1G01-4567-MONOMER,Inner_Membrane,PP_4289(),Inner_Membrane,s
G1G01-4917-MONOMER,Inner_Membrane,PP_4609(),Inner_Membrane,s
G1G01-3192-MONOMER,Inner_Membrane,PP_3009(),Inner_Membrane,s
G1G01-5269-MONOMER,Inner_Membrane,PP_4926(),Inner_Membrane,s
G1G01-5607-MONOMER,Outer_Membrane,PP_5250(),Outer_Membrane,s
G1G01-25-MONOMER,Inner_Membrane,PP_0024(),Inner_Membrane,s
G1G01-5250-MONOMER,Inner_Membrane,PP_4908(),Inner_Membrane,s
G1G01-385-MONOMER,Periplasm,PP_0351(),Periplasm,s
G1G01-729-MONOMER,Periplasm,PP_0657(),Periplasm,s
G1G01-4532-MONOMER,Inner_Membrane,PP_4259(),Inner_Membrane,s
G1G01-2824-MONOMER,Inner_Membrane,PP_2643(),Inner_Membrane,s
G1G01-3160-MONOMER,Inner_Membrane,PP_2980(),Inner_Membrane,s
G1G01-2809-MONOMER,Inner_Membrane,PP_2627(),Inner_Membrane,s
G1G01-1209-MONOMER,Outer_Membrane,PP_1131(),Outer_Membrane,s
G1G01-3143-MONOMER,Inner_Membrane,PP_2962(),Inner_Membrane,s
G1G01-3482-MONOMER,Inner_Membrane,PP_3256(),Inner_Membrane,s
G1G01-5558-MONOMER,Inner_Membrane,PP_5209(),Inner_Membrane,s
G1G01-3820-MONOMER,Inner_Membrane,PP_3583(),Inner_Membrane,s
G1G01-1195-MONOMER,Membrane,PP_5742(),Membrane,s
G1G01-1541-MONOMER,Outer_Membrane,PP_1449(),Outer_Membrane,s
G1G01-3129-MONOMER,Inner_Membrane,PP_2949(),Inner_Membrane,s
G1G01-3468-MONOMER,Inner_Membrane,PP_3244(),Inner_Membrane,s
G1G01-189-MONOMER,Inner_Membrane,PP_0171(),Inner_Membrane,s
G1G01-5542-MONOMER,Periplasm,PP_5196(),Periplasm,s
G1G01-3806-MONOMER,Periplasm,PP_3569(),Periplasm,s
G1G01-679-MONOMER,Outer_Membrane,PP_0622(),Outer_Membrane,s
G1G01-449-MONOMER,Periplasm,PP_0412(),Periplasm,s
G1G01-2780-MONOMER,Membrane,PP_2598(),Membrane,s
G1G01-3792-MONOMER,Inner_Membrane,PP_3555(),Inner_Membrane,s
G1G01-664-MONOMER,Inner_Membrane,PP_0607(),Inner_Membrane,s
G1G01-4127-MONOMER,Inner_Membrane,PP_3865(),Inner_Membrane,s
G1G01-4475-MONOMER,Inner_Membrane,PP_4206(),Inner_Membrane,s
G1G01-4822-MONOMER,Outer_Membrane,PP_4519(),Outer_Membrane,s
G1G01-310-MONOMER,Inner_Membrane,PP_0283(),Inner_Membrane,s
G1G01-5174-MONOMER,Membrane,PP_4834(),Membrane,s
G1G01-3439-MONOMER,Periplasm,PP_3217(),Periplasm,s
G1G01-3778-MONOMER,Inner_Membrane,PP_3541(),Inner_Membrane,s
G1G01-990-MONOMER,Inner_Membrane,PP_0916(),Inner_Membrane,s
G1G01-446-MONOMER,Inner_Membrane,PP_0409(),Inner_Membrane,s
G1G01-1844-MONOMER,Inner_Membrane,PP_1743(),Inner_Membrane,s
G1G01-976-MONOMER,Inner_Membrane,PP_0902(),Inner_Membrane,s
G1G01-3071-MONOMER,Inner_Membrane,PP_2891(),Inner_Membrane,s
G1G01-5484-MONOMER,Inner_Membrane,PP_5139(),Inner_Membrane,s
G1G01-3748-MONOMER,Inner_Membrane,PP_3512(),Inner_Membrane,s
G1G01-961-MONOMER,Periplasm,PP_0886(),Periplasm,s
G1G01-4429-MONOMER,Inner_Membrane,PP_4162(),Inner_Membrane,s
G1G01-2720-MONOMER,Membrane,PP_2538(),Membrane,s
G1G01-1121-MONOMER,Inner_Membrane,PP_1048(),Inner_Membrane,s
G1G01-3057-MONOMER,Inner_Membrane,PP_2877(),Inner_Membrane,s
G1G01-2007-MONOMER,Membrane,PP_5481(),Membrane,s
G1G01-4414-MONOMER,Inner_Membrane,PP_4147(),Inner_Membrane,s
G1G01-1107-MONOMER,Membrane,PP_1034(),Membrane,s
G1G01-3042-MONOMER,Inner_Membrane,PP_2863(),Inner_Membrane,s
G1G01-1797-MONOMER,Inner_Membrane,PP_1700(),Inner_Membrane,s
G1G01-5453-MONOMER,Inner_Membrane,PP_5109(),Inner_Membrane,s
G1G01-932-MONOMER,Inner_Membrane,PP_0857(),Inner_Membrane,s
G1G01-440-MONOMER,Periplasm,PP_0403(),Periplasm,s
G1G01-269-MONOMER,Inner_Membrane,PP_0247(),Inner_Membrane,s
G1G01-4739-MONOMER,Membrane,PP_5687(),Membrane,s
G1G01-3027-MONOMER,Inner_Membrane,PP_2847(),Inner_Membrane,s
G1G01-1782-MONOMER,Inner_Membrane,PP_1684(),Inner_Membrane,s
G1G01-1975-MONOMER,Inner_Membrane,PP_1871(),Inner_Membrane,s
G1G01-5780-MONOMER,Inner_Membrane,PP_5414(),Inner_Membrane,s
G1G01-4386-MONOMER,Inner_Membrane,PP_4119(),Inner_Membrane,s
G1G01-1079-MONOMER,Outer_Membrane,PP_1006(),Outer_Membrane,s
G1G01-1423-MONOMER,Inner_Membrane,PP_1336(),Inner_Membrane,s
G1G01-3350-MONOMER,Inner_Membrane,PP_3132(),Inner_Membrane,s
G1G01-3689-MONOMER,Inner_Membrane,PP_3455(),Inner_Membrane,s
G1G01-196-MONOMER,Inner_Membrane,PP_0178(),Inner_Membrane,s
G1G01-4022-MONOMER,Inner_Membrane,PP_3769(),Inner_Membrane,s
G1G01-902-MONOMER,Inner_Membrane,PP_0828(),Inner_Membrane,s
G1G01-4708-MONOMER,Inner_Membrane,PP_4427(),Inner_Membrane,s
G1G01-2999-MONOMER,Outer_Membrane,PP_2819(),Outer_Membrane,s
G1G01-5409-MONOMER,Inner_Membrane,PP_5065(),Inner_Membrane,s
G1G01-889-MONOMER,Inner_Membrane,PP_0816(),Inner_Membrane,s
G1G01-2298-MONOMER,Inner_Membrane,PP_2157(),Inner_Membrane,s
