,value
PP_3574,MONOMER
PP_3575,MONOMER
PP_3576,MONOMER
PP_3577,MONOMER
PP_3578,MONOMER
PP_3579,MONOMER
PP_3580,MONOMER
PP_3581,MONOMER
PP_3582,MONOMER
PP_3583,MONOMER
PP_3584,MONOMER
PP_3585,MONOMER
PP_3586,MONOMER
PP_3587,MONOMER
PP_3588,MONOMER
PP_3589,MONOMER
PP_3590,MONOMER
PP_3591,MONOMER
PP_3592,MONOMER
PP_3593,MONOMER
PP_3594,MONOMER
PP_3595,MONOMER
PP_3596,MONOMER
PP_3597,MONOMER
PP_3598,MONOMER
PP_3599,MONOMER
PP_3600,MONOMER
PP_3601,MONOMER
PP_3602,MONOMER
PP_3603,MONOMER
PP_3605,MONOMER
PP_3606,MONOMER
PP_3607,MONOMER
PP_3608,MONOMER
PP_3609,MONOMER
PP_3610,MONOMER
PP_3611,MONOMER
PP_3612,MONOMER
PP_3613,MONOMER
PP_3614,MONOMER
PP_3615,MONOMER
PP_3616,MONOMER
PP_3617,MONOMER
PP_3618,MONOMER
PP_3619,MONOMER
PP_3620,MONOMER
PP_3621,MONOMER
PP_3622,MONOMER
PP_3623,MONOMER
PP_3624,MONOMER
PP_3625,MONOMER
PP_3626,MONOMER
PP_3627,MONOMER
PP_3628,MONOMER
PP_3629,MONOMER
PP_3630,MONOMER
PP_3631,MONOMER
PP_3632,MONOMER
PP_3633,MONOMER
PP_3634,MONOMER
PP_3635,MONOMER
PP_3636,MONOMER
PP_3637,MONOMER
PP_3638,MONOMER
PP_3639,MONOMER
PP_3640,MONOMER
PP_3641,MONOMER
PP_3643,MONOMER
PP_3644,MONOMER
PP_3645,MONOMER
PP_3646,MONOMER
PP_3647,MONOMER
PP_3648,MONOMER
PP_3649,MONOMER
PP_3650,MONOMER
PP_3651,MONOMER
PP_3652,MONOMER
PP_3653,MONOMER
PP_3654,MONOMER
PP_3655,MONOMER
PP_3656,MONOMER
PP_3657,MONOMER
PP_3658,MONOMER
PP_3659,MONOMER
PP_3660,MONOMER
PP_3661,MONOMER
PP_3662,MONOMER
PP_3663,MONOMER
PP_3664,MONOMER
PP_3665,MONOMER
PP_3666,MONOMER
PP_3667,MONOMER
PP_3668,MONOMER
PP_3669,MONOMER
PP_3670,MONOMER
PP_3671,MONOMER
PP_3672,MONOMER
PP_3676,MONOMER
PP_3677,MONOMER
PP_3678,MONOMER
PP_3679,MONOMER
PP_3680,MONOMER
PP_3681,MONOMER
PP_3682,MONOMER
PP_3683,MONOMER
PP_3684,MONOMER
PP_3685,MONOMER
PP_3688,MONOMER
PP_3689,MONOMER
PP_3690,MONOMER
PP_3691,MONOMER
PP_3692,MONOMER
PP_3693,MONOMER
PP_3694,MONOMER
PP_3695,MONOMER
PP_3696,MONOMER
PP_3697,MONOMER
PP_3698,MONOMER
PP_3699,MONOMER
PP_3700,MONOMER
PP_3701,MONOMER
PP_3702,MONOMER
PP_3703,MONOMER
PP_3704,MONOMER
PP_3705,MONOMER
PP_3706,MONOMER
PP_3707,MONOMER
PP_3708,MONOMER
PP_3709,MONOMER
PP_3710,MONOMER
PP_3711,MONOMER
PP_3712,MONOMER
PP_3713,MONOMER
PP_3714,MONOMER
PP_3715,MONOMER
PP_3716,MONOMER
PP_3717,MONOMER
PP_3718,MONOMER
PP_3719,MONOMER
PP_3720,MONOMER
PP_3721,MONOMER
PP_3722,MONOMER
PP_3723,MONOMER
PP_3724,MONOMER
PP_3725,MONOMER
PP_3726,MONOMER
PP_3727,MONOMER
PP_3728,MONOMER
PP_3729,MONOMER
PP_3730,MONOMER
PP_3731,MONOMER
PP_3732,MONOMER
PP_3733,MONOMER
PP_3734,MONOMER
PP_3735,MONOMER
PP_3736,MONOMER
PP_3737,MONOMER
PP_3738,MONOMER
PP_3739,MONOMER
PP_3740,MONOMER
PP_3741,MONOMER
PP_3742,MONOMER
PP_3743,MONOMER
PP_3744,MONOMER
PP_3745,MONOMER
PP_3746,MONOMER
PP_3747,MONOMER
PP_3748,MONOMER
PP_3749,MONOMER
PP_3750,MONOMER
PP_3751,MONOMER
PP_3753,MONOMER
PP_3754,MONOMER
PP_3755,MONOMER
PP_3756,MONOMER
PP_3757,MONOMER
PP_3758,MONOMER
PP_3759,MONOMER
PP_3760,MONOMER
PP_3761,MONOMER
PP_3762,MONOMER
PP_3763,MONOMER
PP_3764,MONOMER
PP_3765,MONOMER
PP_3766,MONOMER
PP_3767,MONOMER
PP_3768,MONOMER
PP_3769,MONOMER
PP_3770,MONOMER
PP_3771,MONOMER
PP_3772,MONOMER
PP_3773,MONOMER
PP_3774,MONOMER
PP_3775,MONOMER
PP_3776,MONOMER
PP_3777,MONOMER
PP_3778,MONOMER
PP_3779,MONOMER
PP_3780,MONOMER
PP_3781,MONOMER
PP_3782,MONOMER
PP_3783,MONOMER
PP_3784,MONOMER
PP_3785,MONOMER
PP_3786,MONOMER
PP_3787,MONOMER
PP_3788,MONOMER
PP_3789,MONOMER
PP_3790,MONOMER
PP_3791,MONOMER
PP_3792,MONOMER
PP_3794,MONOMER
PP_3795,MONOMER
PP_3796,MONOMER
PP_3797,MONOMER
PP_3798,MONOMER
PP_3799,MONOMER
PP_3800,MONOMER
PP_3801,MONOMER
PP_3802,MONOMER
PP_3803,MONOMER
PP_3804,MONOMER
PP_3805,MONOMER
PP_3806,MONOMER
PP_3807,MONOMER
PP_3808,MONOMER
PP_3810,MONOMER
PP_3811,MONOMER
PP_3812,MONOMER
PP_3813,MONOMER
PP_3814,MONOMER
PP_3815,MONOMER
PP_3816,MONOMER
PP_3817,MONOMER
PP_3818,MONOMER
PP_3819,MONOMER
PP_3820,MONOMER
PP_3821,MONOMER
PP_3822,MONOMER
PP_3823,MONOMER
PP_3824,MONOMER
PP_3825,MONOMER
PP_3827,MONOMER
PP_3828,MONOMER
PP_3829,MONOMER
PP_3830,MONOMER
PP_3831,MONOMER
PP_3832,MONOMER
PP_3833,MONOMER
PP_3834,MONOMER
PP_3835,MONOMER
PP_3836,MONOMER
PP_3837,MONOMER
PP_3839,MONOMER
PP_3840,MONOMER
PP_3841,MONOMER
PP_3842,MONOMER
PP_3843,MONOMER
PP_3844,MONOMER
PP_3845,MONOMER
PP_3846,MONOMER
PP_3847,MONOMER
PP_3849,MONOMER
PP_3850,MONOMER
PP_3851,MONOMER
PP_3852,MONOMER
PP_3854,MONOMER
PP_3855,MONOMER
PP_3856,MONOMER
PP_3857,MONOMER
PP_3858,MONOMER
PP_3859,MONOMER
PP_3860,MONOMER
PP_3861,MONOMER
PP_3862,MONOMER
PP_3863,MONOMER
PP_3864,MONOMER
PP_3865,MONOMER
PP_3866,MONOMER
PP_3867,MONOMER
PP_3868,MONOMER
PP_3869,MONOMER
PP_3870,MONOMER
PP_3871,MONOMER
PP_3873,MONOMER
PP_3874,MONOMER
PP_3875,MONOMER
PP_3876,MONOMER
PP_3877,MONOMER
PP_3878,MONOMER
PP_3879,MONOMER
PP_3880,MONOMER
PP_3881,MONOMER
PP_3882,MONOMER
PP_3883,MONOMER
PP_3884,MONOMER
PP_3886,MONOMER
PP_3887,MONOMER
PP_3888,MONOMER
PP_3889,MONOMER
PP_3890,MONOMER
PP_3891,MONOMER
PP_3892,MONOMER
PP_3893,MONOMER
PP_3894,MONOMER
PP_3895,MONOMER
PP_3896,MONOMER
PP_3897,MONOMER
PP_3898,MONOMER
PP_3899,MONOMER
PP_3900,MONOMER
PP_3901,MONOMER
PP_3902,MONOMER
PP_3903,MONOMER
PP_3904,MONOMER
PP_3905,MONOMER
PP_3906,MONOMER
PP_3907,MONOMER
PP_3908,MONOMER
PP_3909,MONOMER
PP_3910,MONOMER
PP_3911,MONOMER
PP_3912,MONOMER
PP_3913,MONOMER
PP_3914,MONOMER
PP_3915,MONOMER
PP_3916,MONOMER
PP_3917,MONOMER
PP_3919,MONOMER
PP_3920,MONOMER
PP_3922,MONOMER
PP_3923,MONOMER
PP_3924,MONOMER
PP_3925,MONOMER
PP_3926,MONOMER
PP_3927,MONOMER
PP_3928,MONOMER
PP_3929,MONOMER
PP_3930,MONOMER
PP_3931,MONOMER
PP_3932,MONOMER
PP_3933,MONOMER
PP_3934,MONOMER
PP_3935,MONOMER
PP_3938,MONOMER
PP_3939,MONOMER
PP_3940,MONOMER
PP_3941,MONOMER
PP_3942,MONOMER
PP_3943,MONOMER
PP_3944,MONOMER
PP_3945,MONOMER
PP_3946,MONOMER
PP_3947,MONOMER
PP_3948,MONOMER
PP_3949,MONOMER
PP_3950,MONOMER
PP_3951,MONOMER
PP_3952,MONOMER
PP_3953,MONOMER
PP_3954,MONOMER
PP_3955,MONOMER
PP_3956,MONOMER
PP_3957,MONOMER
PP_3958,MONOMER
PP_3959,MONOMER
PP_3960,MONOMER
PP_3961,MONOMER
PP_3962,MONOMER
PP_3963,MONOMER
PP_3964,MONOMER
PP_3965,MONOMER
PP_3966,MONOMER
PP_3967,MONOMER
PP_3968,MONOMER
PP_3969,MONOMER
PP_3970,MONOMER
PP_3971,MONOMER
PP_3972,MONOMER
PP_3974,MONOMER
PP_3975,MONOMER
PP_3976,MONOMER
PP_3977,MONOMER
PP_3978,MONOMER
PP_3979,MONOMER
PP_3980,MONOMER
PP_3981,MONOMER
PP_3982,MONOMER
PP_3983,MONOMER
PP_3984,MONOMER
PP_3985,MONOMER
PP_3986,MONOMER
PP_3987,MONOMER
PP_3988,MONOMER
PP_3989,MONOMER
PP_3990,MONOMER
PP_3992,MONOMER
PP_3993,MONOMER
PP_3994,MONOMER
PP_3995,MONOMER
PP_3996,MONOMER
PP_3997,MONOMER
PP_3998,MONOMER
PP_3999,MONOMER
PP_4000,MONOMER
PP_4001,MONOMER
PP_4002,MONOMER
PP_4003,MONOMER
PP_4004,MONOMER
PP_4005,MONOMER
PP_4006,MONOMER
PP_4007,MONOMER
PP_4008,MONOMER
PP_4009,MONOMER
PP_4010,MONOMER
PP_4011,MONOMER
PP_4012,MONOMER
PP_4013,MONOMER
PP_4014,MONOMER
PP_4015,MONOMER
PP_4016,MONOMER
PP_4017,MONOMER
PP_4018,MONOMER
PP_4019,MONOMER
PP_4020,MONOMER
PP_4021,MONOMER
PP_4022,MONOMER
PP_4024,MONOMER
PP_4025,MONOMER
PP_4027,MONOMER
PP_4029,MONOMER
PP_4030,MONOMER
PP_4031,MONOMER
PP_4032,MONOMER
PP_4033,MONOMER
PP_4034,MONOMER
PP_4035,MONOMER
PP_4036,MONOMER
PP_4037,MONOMER
PP_4038,MONOMER
PP_4039,MONOMER
PP_4040,MONOMER
PP_4041,MONOMER
PP_4042,MONOMER
PP_4043,MONOMER
PP_4044,MONOMER
PP_4045,MONOMER
PP_4046,MONOMER
PP_4047,MONOMER
PP_4048,MONOMER
PP_4049,MONOMER
PP_4050,MONOMER
PP_4051,MONOMER
PP_4052,MONOMER
PP_4053,MONOMER
PP_4054,MONOMER
PP_4055,MONOMER
PP_4056,MONOMER
PP_4057,MONOMER
PP_4058,MONOMER
PP_4059,MONOMER
PP_4060,MONOMER
PP_4061,MONOMER
PP_4063,MONOMER
PP_4064,MONOMER
PP_4065,MONOMER
PP_4066,MONOMER
PP_4067,MONOMER
PP_4068,MONOMER
PP_4069,MONOMER
PP_4070,MONOMER
PP_4071,MONOMER
PP_4072,MONOMER
PP_4073,MONOMER
PP_4074,MONOMER
PP_4076,MONOMER
PP_4077,MONOMER
PP_4078,MONOMER
PP_4079,MONOMER
PP_4080,MONOMER
PP_4081,MONOMER
PP_4082,MONOMER
PP_4084,MONOMER
PP_4085,MONOMER
PP_4091,MONOMER
PP_4092,MONOMER
PP_4094,MONOMER
PP_4096,MONOMER
PP_4097,MONOMER
PP_4098,MONOMER
PP_4099,MONOMER
PP_4100,MONOMER
PP_4101,MONOMER
PP_4102,MONOMER
PP_4103,MONOMER
PP_4104,MONOMER
PP_4105,MONOMER
PP_4106,MONOMER
PP_4107,MONOMER
PP_4108,MONOMER
PP_4109,MONOMER
PP_4111,MONOMER
PP_4112,MONOMER
PP_4113,MONOMER
PP_4114,MONOMER
PP_4115,MONOMER
PP_4116,MONOMER
PP_4118,MONOMER
PP_4119,MONOMER
PP_4120,MONOMER
PP_4121,MONOMER
PP_4122,MONOMER
PP_4123,MONOMER
PP_4124,MONOMER
PP_4125,MONOMER
PP_4126,MONOMER
PP_4127,MONOMER
PP_4128,MONOMER
PP_4129,MONOMER
PP_4130,MONOMER
PP_4131,MONOMER
PP_4132,MONOMER
PP_4133,MONOMER
PP_4134,MONOMER
PP_4135,MONOMER
PP_4136,MONOMER
PP_4137,MONOMER
PP_4138,MONOMER
PP_4139,MONOMER
PP_4140,MONOMER
PP_4141,MONOMER
PP_4142,MONOMER
PP_4143,MONOMER
PP_4144,MONOMER
PP_4145,MONOMER
PP_4146,MONOMER
PP_4147,MONOMER
PP_4148,MONOMER
PP_4149,MONOMER
PP_4150,MONOMER
PP_4151,MONOMER
PP_4152,MONOMER
PP_4154,MONOMER
PP_4155,MONOMER
PP_4156,MONOMER
PP_4157,MONOMER
PP_4158,MONOMER
PP_4159,MONOMER
PP_4160,MONOMER
PP_4161,MONOMER
PP_4162,MONOMER
PP_4163,MONOMER
PP_4164,MONOMER
PP_4165,MONOMER
PP_4166,MONOMER
PP_4167,MONOMER
PP_4168,MONOMER
PP_4169,MONOMER
PP_4171,MONOMER
PP_4172,MONOMER
PP_4173,MONOMER
PP_4174,MONOMER
PP_4175,MONOMER
PP_4176,MONOMER
PP_4177,MONOMER
PP_4178,MONOMER
PP_4179,MONOMER
PP_4180,MONOMER
PP_4181,MONOMER
PP_4183,MONOMER
PP_4184,MONOMER
PP_4185,MONOMER
PP_4186,MONOMER
PP_4187,MONOMER
PP_4188,MONOMER
PP_4189,MONOMER
PP_4190,MONOMER
PP_4191,MONOMER
PP_4192,MONOMER
PP_4193,MONOMER
PP_4194,MONOMER
PP_4195,MONOMER
PP_4196,MONOMER
PP_4197,MONOMER
PP_4198,MONOMER
PP_4199,MONOMER
PP_4200,MONOMER
PP_4201,MONOMER
PP_4202,MONOMER
PP_4203,MONOMER
PP_4204,MONOMER
PP_4205,MONOMER
PP_4206,MONOMER
PP_4207,MONOMER
PP_4208,MONOMER
PP_4209,MONOMER
PP_4210,MONOMER
PP_4211,MONOMER
PP_4212,MONOMER
PP_4213,MONOMER
PP_4214,MONOMER
PP_4215,MONOMER
PP_4216,MONOMER
PP_4217,MONOMER
PP_4218,MONOMER
PP_4219,MONOMER
PP_4220,MONOMER
PP_4221,MONOMER
PP_4222,MONOMER
PP_4223,MONOMER
PP_4224,MONOMER
PP_4225,MONOMER
PP_4226,MONOMER
PP_4227,MONOMER
PP_4228,MONOMER
PP_4229,MONOMER
PP_4230,MONOMER
PP_4231,MONOMER
PP_4232,MONOMER
PP_4233,MONOMER
PP_4234,MONOMER
PP_4235,MONOMER
PP_4236,MONOMER
PP_4237,MONOMER
PP_4238,MONOMER
PP_4240,MONOMER
PP_4242,MONOMER
PP_4243,MONOMER
PP_4244,MONOMER
PP_4245,MONOMER
PP_4246,MONOMER
PP_4247,MONOMER
PP_4248,MONOMER
PP_4249,MONOMER
PP_4250,MONOMER
PP_4251,MONOMER
PP_4252,MONOMER
PP_4253,MONOMER
PP_4254,MONOMER
PP_4255,MONOMER
PP_4256,MONOMER
PP_4257,MONOMER
PP_4258,MONOMER
PP_4259,MONOMER
PP_4260,MONOMER
PP_4261,MONOMER
PP_4262,MONOMER
PP_4263,MONOMER
PP_4264,MONOMER
PP_4265,MONOMER
PP_4266,MONOMER
PP_4267,MONOMER
PP_4268,MONOMER
PP_4269,MONOMER
PP_4270,MONOMER
PP_4271,MONOMER
PP_4272,MONOMER
PP_4273,MONOMER
PP_4274,MONOMER
PP_4275,MONOMER
PP_4276,MONOMER
PP_4277,MONOMER
PP_4278,MONOMER
PP_4279,MONOMER
PP_4280,MONOMER
PP_4281,MONOMER
PP_4282,MONOMER
PP_4283,MONOMER
PP_4284,MONOMER
PP_4285,MONOMER
PP_4286,MONOMER
PP_4287,MONOMER
PP_4288,MONOMER
PP_4289,MONOMER
PP_4290,MONOMER
PP_4291,MONOMER
PP_4293,MONOMER
PP_4294,MONOMER
PP_4295,MONOMER
PP_4296,MONOMER
PP_4297,MONOMER
PP_4298,MONOMER
PP_4299,MONOMER
PP_4300,MONOMER
PP_4301,MONOMER
PP_4302,MONOMER
PP_4303,MONOMER
PP_4304,MONOMER
PP_4305,MONOMER
PP_4306,MONOMER
PP_4307,MONOMER
PP_4308,MONOMER
PP_4309,MONOMER
PP_4310,MONOMER
PP_4311,MONOMER
PP_4312,MONOMER
PP_4313,MONOMER
PP_4314,MONOMER
PP_4315,MONOMER
PP_4316,MONOMER
PP_4317,MONOMER
PP_4318,MONOMER
PP_4319,MONOMER
PP_4320,MONOMER
PP_4321,MONOMER
PP_4322,MONOMER
PP_4323,MONOMER
PP_4324,MONOMER
PP_4325,MONOMER
PP_4326,MONOMER
PP_4327,MONOMER
PP_4328,MONOMER
PP_4329,MONOMER
PP_4330,MONOMER
PP_4331,MONOMER
PP_4332,MONOMER
PP_4333,MONOMER
PP_4334,MONOMER
PP_4335,MONOMER
PP_4336,MONOMER
PP_4337,MONOMER
PP_4338,MONOMER
PP_4339,MONOMER
PP_4340,MONOMER
PP_4341,MONOMER
PP_4342,MONOMER
PP_4343,MONOMER
PP_4344,MONOMER
PP_4345,MONOMER
PP_4346,MONOMER
PP_4348,MONOMER
PP_4349,MONOMER
PP_4350,MONOMER
PP_4352,MONOMER
PP_4353,MONOMER
PP_4354,MONOMER
PP_4355,MONOMER
PP_4356,MONOMER
PP_4357,MONOMER
PP_4358,MONOMER
PP_4359,MONOMER
PP_4361,MONOMER
PP_4362,MONOMER
PP_4363,MONOMER
PP_4364,MONOMER
PP_4365,MONOMER
PP_4366,MONOMER
PP_4367,MONOMER
PP_4368,MONOMER
PP_4369,MONOMER
PP_4370,MONOMER
PP_4371,MONOMER
PP_4372,MONOMER
PP_4373,MONOMER
PP_4374,MONOMER
PP_4375,MONOMER
PP_4376,MONOMER
PP_4377,MONOMER
PP_4378,MONOMER
PP_4379,MONOMER
PP_4380,MONOMER
PP_4381,MONOMER
PP_4382,MONOMER
PP_4383,MONOMER
PP_4384,MONOMER
PP_4385,MONOMER
PP_4386,MONOMER
PP_4387,MONOMER
PP_4388,MONOMER
PP_4389,MONOMER
PP_4390,MONOMER
PP_4391,MONOMER
PP_4392,MONOMER
PP_4393,MONOMER
PP_4394,MONOMER
PP_4395,MONOMER
PP_4396,MONOMER
PP_4397,MONOMER
PP_4398,MONOMER
PP_4399,MONOMER
PP_4400,MONOMER
PP_4401,MONOMER
PP_4402,MONOMER
PP_4403,MONOMER
PP_4404,MONOMER
PP_4405,MONOMER
PP_4406,MONOMER
PP_4407,MONOMER
PP_4409,MONOMER
PP_4410,MONOMER
PP_4411,MONOMER
PP_4412,MONOMER
PP_4413,MONOMER
PP_4415,MONOMER
PP_4418,MONOMER
PP_4419,MONOMER
PP_4420,MONOMER
PP_4421,MONOMER
PP_4422,MONOMER
PP_4423,MONOMER
PP_4424,MONOMER
PP_4425,MONOMER
PP_4426,MONOMER
PP_4427,MONOMER
PP_4428,MONOMER
PP_4429,MONOMER
PP_4430,MONOMER
PP_4431,MONOMER
PP_4432,MONOMER
PP_4433,MONOMER
PP_4434,MONOMER
PP_4435,MONOMER
PP_4437,MONOMER
PP_4438,MONOMER
PP_4439,MONOMER
PP_4441,MONOMER
PP_4442,MONOMER
PP_4443,MONOMER
PP_4444,MONOMER
PP_4445,MONOMER
PP_4446,MONOMER
PP_4447,MONOMER
PP_4448,MONOMER
PP_4449,MONOMER
PP_4450,MONOMER
PP_4451,MONOMER
PP_4452,MONOMER
PP_4453,MONOMER
PP_4454,MONOMER
PP_4455,MONOMER
PP_4456,MONOMER
PP_4457,MONOMER
PP_4458,MONOMER
PP_4459,MONOMER
PP_4460,MONOMER
PP_4461,MONOMER
PP_4462,MONOMER
PP_4463,MONOMER
PP_4464,MONOMER
PP_4465,MONOMER
PP_4466,MONOMER
PP_4467,MONOMER
PP_4468,MONOMER
PP_4469,MONOMER
PP_4470,MONOMER
PP_4471,MONOMER
PP_4472,MONOMER
PP_4473,MONOMER
PP_4474,MONOMER
PP_4475,MONOMER
PP_4476,MONOMER
PP_4477,MONOMER
PP_4478,MONOMER
PP_4479,MONOMER
PP_4480,MONOMER
PP_4481,MONOMER
PP_4482,MONOMER
PP_4483,MONOMER
PP_4484,MONOMER
PP_4485,MONOMER
PP_4486,MONOMER
PP_4487,MONOMER
PP_4488,MONOMER
PP_4489,MONOMER
PP_4490,MONOMER
PP_4491,MONOMER
PP_4492,MONOMER
PP_4493,MONOMER
PP_4494,MONOMER
PP_4495,MONOMER
PP_4496,MONOMER
PP_4497,MONOMER
PP_4498,MONOMER
PP_4499,MONOMER
PP_4500,MONOMER
PP_4501,MONOMER
PP_4502,MONOMER
PP_4503,MONOMER
PP_4504,MONOMER
PP_4505,MONOMER
PP_4506,MONOMER
PP_4507,MONOMER
PP_4508,MONOMER
PP_4509,MONOMER
PP_4510,MONOMER
PP_4511,MONOMER
PP_4512,MONOMER
PP_4513,MONOMER
PP_4514,MONOMER
PP_4515,MONOMER
PP_4516,MONOMER
PP_4517,MONOMER
PP_4518,MONOMER
PP_4519,MONOMER
PP_4520,MONOMER
PP_4521,MONOMER
PP_4522,MONOMER
PP_4523,MONOMER
PP_4524,MONOMER
PP_4525,MONOMER
PP_4526,MONOMER
PP_4527,MONOMER
PP_4528,MONOMER
PP_4529,MONOMER
PP_4530,MONOMER
PP_4531,MONOMER
PP_4532,MONOMER
PP_4533,MONOMER
PP_4534,MONOMER
PP_4535,MONOMER
PP_4537,MONOMER
PP_4538,MONOMER
PP_4539,MONOMER
PP_4540,MONOMER
PP_4541,MONOMER
PP_4542,MONOMER
PP_4543,MONOMER
PP_4544,MONOMER
PP_4545,MONOMER
PP_4546,MONOMER
PP_4547,MONOMER
PP_4548,MONOMER
PP_4549,MONOMER
PP_4550,MONOMER
PP_4551,MONOMER
PP_4552,MONOMER
PP_4553,MONOMER
PP_4554,MONOMER
PP_4555,MONOMER
PP_4556,MONOMER
PP_4557,MONOMER
PP_4558,MONOMER
PP_4559,MONOMER
PP_4560,MONOMER
PP_4561,MONOMER
PP_4562,MONOMER
PP_4563,MONOMER
PP_4564,MONOMER
PP_4565,MONOMER
PP_4566,MONOMER
PP_4567,MONOMER
PP_4568,MONOMER
PP_4569,MONOMER
PP_4570,MONOMER
PP_4571,MONOMER
PP_4572,MONOMER
PP_4573,MONOMER
PP_4574,MONOMER
PP_4575,MONOMER
PP_4576,MONOMER
PP_4577,MONOMER
PP_4578,MONOMER
PP_4579,MONOMER
PP_4580,MONOMER
PP_4581,MONOMER
PP_4582,MONOMER
PP_4583,MONOMER
PP_4584,MONOMER
PP_4585,MONOMER
PP_4586,MONOMER
PP_4587,MONOMER
PP_4588,MONOMER
PP_4589,MONOMER
PP_4590,MONOMER
PP_4591,MONOMER
PP_4592,MONOMER
PP_4593,MONOMER
PP_4594,MONOMER
PP_4595,MONOMER
PP_4596,MONOMER
PP_4597,MONOMER
PP_4598,MONOMER
PP_4599,MONOMER
PP_4600,MONOMER
PP_4601,MONOMER
PP_4602,MONOMER
PP_4603,MONOMER
PP_4604,MONOMER
PP_4605,MONOMER
PP_4606,MONOMER
PP_4607,MONOMER
PP_4608,MONOMER
PP_4609,MONOMER
PP_4610,MONOMER
PP_4611,MONOMER
PP_4612,MONOMER
PP_4613,MONOMER
PP_4614,MONOMER
PP_4615,MONOMER
PP_4616,MONOMER
PP_4617,MONOMER
PP_4618,MONOMER
PP_4619,MONOMER
PP_4620,MONOMER
PP_4621,MONOMER
PP_4622,MONOMER
PP_4623,MONOMER
PP_4624,MONOMER
PP_4625,MONOMER
PP_4626,MONOMER
PP_4627,MONOMER
PP_4628,MONOMER
PP_4629,MONOMER
PP_4630,MONOMER
PP_4631,MONOMER
PP_4632,MONOMER
PP_4633,MONOMER
PP_4634,MONOMER
PP_4635,MONOMER
PP_4636,MONOMER
PP_4637,MONOMER
PP_4638,MONOMER
PP_4639,MONOMER
PP_4640,MONOMER
PP_4641,MONOMER
PP_4642,MONOMER
PP_4643,MONOMER
PP_4644,MONOMER
PP_4645,MONOMER
PP_4646,MONOMER
PP_4647,MONOMER
PP_4648,MONOMER
PP_4649,MONOMER
PP_4650,MONOMER
PP_4651,MONOMER
PP_4652,MONOMER
PP_4653,MONOMER
PP_4654,MONOMER
PP_4655,MONOMER
PP_4656,MONOMER
PP_4657,MONOMER
PP_4658,MONOMER
PP_4659,MONOMER
PP_4660,MONOMER
PP_4661,MONOMER
PP_4662,MONOMER
PP_4663,MONOMER
PP_4664,MONOMER
PP_4665,MONOMER
PP_4666,MONOMER
PP_4667,MONOMER
PP_4668,MONOMER
PP_4669,MONOMER
PP_4670,MONOMER
PP_4671,MONOMER
PP_4672,MONOMER
PP_4673,MONOMER
PP_4674,MONOMER
PP_4675,MONOMER
PP_4676,MONOMER
PP_4677,MONOMER
PP_4678,MONOMER
PP_4679,MONOMER
PP_4680,MONOMER
PP_4681,MONOMER
PP_4682,MONOMER
PP_4683,MONOMER
PP_4684,MONOMER
PP_4685,MONOMER
PP_4686,MONOMER
PP_4687,MONOMER
PP_4688,MONOMER
PP_4689,MONOMER
PP_4690,MONOMER
PP_4691,MONOMER
PP_4692,MONOMER
PP_4693,MONOMER
PP_4694,MONOMER
PP_4695,MONOMER
PP_4696,MONOMER
PP_4697,MONOMER
PP_4698,MONOMER
PP_4699,MONOMER
PP_4700,MONOMER
PP_4701,MONOMER
PP_4702,MONOMER
PP_4703,MONOMER
PP_4704,MONOMER
PP_4705,MONOMER
PP_4706,MONOMER
PP_4707,MONOMER
PP_4708,MONOMER
PP_4709,MONOMER
PP_4710,MONOMER
PP_4711,MONOMER
PP_4712,MONOMER
PP_4713,MONOMER
PP_4714,MONOMER
PP_4715,MONOMER
PP_4716,MONOMER
PP_4717,MONOMER
PP_4718,MONOMER
PP_4719,MONOMER
PP_4720,MONOMER
PP_4721,MONOMER
PP_4722,MONOMER
PP_4723,MONOMER
PP_4724,MONOMER
PP_4725,MONOMER
PP_4726,MONOMER
PP_4727,MONOMER
PP_4728,MONOMER
PP_4729,MONOMER
PP_4730,MONOMER
PP_4731,MONOMER
PP_4732,MONOMER
PP_4733,MONOMER
PP_4734,MONOMER
PP_4735,MONOMER
PP_4736,MONOMER
PP_4737,MONOMER
PP_4738,MONOMER
PP_4739,MONOMER
PP_4740,MONOMER
PP_4741,MONOMER
PP_4742,MONOMER
PP_4743,MONOMER
PP_4745,MONOMER
PP_4746,MONOMER
PP_4748,MONOMER
PP_4749,MONOMER
PP_4750,MONOMER
PP_4751,MONOMER
PP_4752,MONOMER
PP_4753,MONOMER
PP_4754,MONOMER
PP_4755,MONOMER
PP_4756,MONOMER
PP_4757,MONOMER
PP_4758,MONOMER
PP_4759,MONOMER
PP_4760,MONOMER
PP_4761,MONOMER
PP_4762,MONOMER
PP_4763,MONOMER
PP_4764,MONOMER
PP_4765,MONOMER
PP_4766,MONOMER
PP_4767,MONOMER
PP_4768,MONOMER
PP_4769,MONOMER
PP_4770,MONOMER
PP_4771,MONOMER
PP_4772,MONOMER
PP_4773,MONOMER
PP_4774,MONOMER
PP_4775,MONOMER
PP_4776,MONOMER
PP_4777,MONOMER
PP_4778,MONOMER
PP_4779,MONOMER
PP_4780,MONOMER
PP_4781,MONOMER
PP_4782,MONOMER
PP_4783,MONOMER
PP_4784,MONOMER
PP_4785,MONOMER
PP_4786,MONOMER
PP_4787,MONOMER
PP_4788,MONOMER
PP_4789,MONOMER
PP_4790,MONOMER
PP_4791,MONOMER
PP_4792,MONOMER
PP_4793,MONOMER
PP_4794,MONOMER
